publish_date,Link,news_language
2023-12-04 00:00:00+00:00,https://dpa-factchecking.com/luxembourg/231204-99-175840/,de
2023-12-02 00:00:00+00:00,https://www.univision.com/noticias/mamografias-falsos-positivos-suiza-no-prohibio,es
2023-11-28 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/misleading-2018-video-shared-as-palestinian-mother-meeting-her-son-amid-recent-israel-hamas-war,en
2023-12-04 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-old-video-of-damage-caused-by-storm-in-myanmar-linked-to-cyclone-michaung,en
2023-12-04 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-ireland-has-not-expelled-israeli-ambassador-or-referred-israel-to-international-criminal-court,en
2023-11-24 00:00:00+00:00,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-germanische-neue-medizin-eine-gefaehrliche-idee,TwS45Fe",de
2023-12-01 00:00:00+00:00,https://factly.in/an-old-and-unrelated-image-featuring-an-elderly-man-is-falsely-connected-to-the-recent-uttarakhand-tunnel-collapse/,en
2023-11-29 00:00:00+00:00,https://factly.in/visiorax-capsules-claiming-to-restore-vision-are-neither-approved-by-the-fda-nor-cdsco/,en
2023-11-29 00:00:00+00:00,https://factly.in/2018-video-of-female-students-thrashing-an-eve-teaser-in-uttar-pradesh-shared-now-with-a-false-communal-narrative/,en
2023-12-28 00:00:00+00:00,https://factly.in/this-video-showing-a-baby-reciting-the-quran-on-indian-idol-show-is-a-parody/,en
2023-12-28 00:00:00+00:00,https://factly.in/this-video-of-david-warner-removing-coca-cola-bottles-during-a-press-conference-is-old-and-unrelated-to-the-ongoing-israel-palestine-conflict/,en
2023-12-28 00:00:00+00:00,https://factly.in/an-old-speech-of-geert-wilders-is-falsely-shared-as-visuals-of-him-warning-muslims-in-his-first-speech-after-the-2023-election/,en
2023-11-28 00:00:00+00:00,https://factly.in/telugu-the-samajwadi-party-a-regional-party-in-uttar-pradesh-has-not-announced-that-it-will-contest-the-andhra-pradesh-assembly-elections/,te
2023-12-03 00:00:00+00:00,https://www.boatos.org/politica/livro-documentario-sao-lancados-trump-bolsonaro-eua.html,de
2023-12-03 00:00:00+00:00,https://www.boatos.org/mundo/pessoa-que-recebe-ajuda-social-dinamarca-impedida-votar.html,pt
2023-12-02 00:00:00+00:00,https://tahaqaq.ps/10419/,ar
2023-12-02 00:00:00+00:00,https://tahaqaq.ps/10433/,ar
2023-12-02 00:00:00+00:00,https://www.boatos.org/tecnologia/celulares-vitrine-vendidos-desconto-tim-oi-claro-vivo-site-anunciado-internet.html,pt
2023-11-25 00:00:00+00:00,https://www.malayalam.factcrescendo.com/edited-video-shared-as-fans-shouted-jai-shri-ram-at-david-warner/,ml
2023-11-30 00:00:00+00:00,https://tahaqaq.ps/10398/,ar
2023-11-30 00:00:00+00:00,https://tahaqaq.ps/10406/,ar
2023-12-01 00:00:00+00:00,https://tahaqaq.ps/10410/,ar
2023-11-30 00:00:00+00:00,https://tahaqaq.ps/10391/,en
2023-12-02 00:00:00+00:00,https://en.youturn.in/factcheck/did-muslim-institution-teach-sanskrit-kerala.html,en
2023-12-01 00:00:00+00:00,https://factnameh.com/fa/fact-checks/2023-12-01-internet-iran-social-media-filtering,fa
2023-12-01 00:00:00+00:00,https://factnameh.com/fa/fact-checks/2023-12-01-mohammed-nazzal-broken-hand,fa
2023-12-02 00:00:00+00:00,https://en.youturn.in/factcheck/palestinian-actor-in-qatar-old-video.html,en
2023-12-02 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-imee-marcos-misleads-in-claim-that-icc-has-no-jurisdiction-over-drug-war-probe-since-ph-has-functioning-courts,en
2023-12-02 00:50:08+00:00,https://www.factcheck.org/2023/12/factchecking-desantis-newsom-debate/,en
2023-12-01 22:44:40+00:00,https://www.politifact.com/article/2023/dec/01/fact-checking-newsom-desantis-debate-migration-boo/,en
2023-12-01 00:00:00+00:00,https://www.boatos.org/politica/vazou-audio-flavio-dino-cnn-pl-2630-economia-desemprego-redes-sociais.html,pt
2023-12-01 00:00:00+00:00,https://factnameh.com/fa/fact-checks/2023-12-01-uefa-fine-celtic-palestine,fa
2023-12-01 00:00:00+00:00,https://dpa-factchecking.com/switzerland/231130-99-135411/,fr
2023-12-01 00:00:00+00:00,https://dpa-factchecking.com/austria/231130-99-132420,de
2023-12-01 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-clips-edited-and-shared-as-spanish-football-fans-supporting-palestine,en
2023-12-01 00:00:00+00:00,https://dpa-factchecking.com/netherlands/231201-99-144067/,nl
2023-12-01 00:00:00+00:00,https://en.youturn.in/factcheck/old-video-shared-as-recent-black-friday-sale.html,en
2023-12-01 00:00:00+00:00,https://en.youturn.in/factcheck/kanfinath-temple-maharashtra-karnataka-congress.html,en
2023-12-01 00:00:00+00:00,https://dpa-factchecking.com/netherlands/230913-99-182700,nl
2023-12-01 00:00:00+00:00,https://dpa-factchecking.com/belgium/231129-99-117884/,fr
2023-11-30 00:00:00+00:00,https://en.youturn.in/factcheck/potassium-ferrocyanide-in-indian-branded-salt-is-poisonous-according-to-a-rumored-american-study.html,en
2023-11-30 00:00:00+00:00,https://en.youturn.in/factcheck/the-palestinian-mother-child-reunion-video-in-a-hospital-is-falsely-shared-as-if-the-kid-was-released-from-prison-by-israel.html,en
2023-11-30 00:00:00+00:00,https://en.youturn.in/factcheck/old-srinagar-protest-video-falsely-linked-to-recent-one.html,en
2023-11-30 00:00:00+00:00,https://www1.folha.uol.com.br/mercado/2023/11/divulgacao-de-salarios-por-empresas-visa-igualdade-de-genero-e-nao-preve-exposicao-de-dados-pessoais.shtml,pt
2023-11-30 00:00:00+00:00,https://dpa-factchecking.com/germany/231129-99-118958,de
2023-11-30 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-storm-in-israel-video-false-shows-unrelated-clips,en
2023-11-30 00:00:00+00:00,https://dpa-factchecking.com/luxembourg/231130-99-129831/,de
2023-11-30 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-video-shows-italian-navy-frigate-not-pinoy-made-warship,en
2023-11-30 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-unclaimed-luggage-sale-at-naia-fake,en
2023-11-30 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/fake-photo-of-greta-thunberg-altered-to-show-her-holding-antisemitic-book,en
2023-11-29 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-the-video-doesn-t-show-a-protest-in-france-against-mcdonald-s-for-supporting-israel,en
2023-11-30 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/fake-photo-of-dwayne-johnson-wearing-a-keep-america-trumpless-shirt-has-been-edited,en
2023-11-29 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/fake-video-of-u-s-representative-alexandria-ocasio-cortez-explaining-meaning-of-ceasefire-is-altered,en
2023-11-29 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/misleading-no-this-video-doesn-t-show-rishi-sunak-struggling-to-use-a-hammer,en
2023-11-29 00:00:00+00:00,https://www.boatos.org/brasil/aluno-agride-professor-por-causa-nota-baixa-nova-esperanca-pr.html,pt
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/germany/231129-99-119663/,de
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/netherlands/231129-99-119186,nl
2023-11-29 00:00:00+00:00,https://www.boatos.org/tecnologia/resgate-de-prosperidade-do-governo-federal-esta-disponivel-em-site-com-chat-gov.html,pt
2023-11-29 00:00:00+00:00,https://www.boatos.org/tecnologia/governo-lancou-programa-brasil-climatizado-junto-lg-da-ar-condicionado-gratis.html,pt
2023-11-30 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-no-marcos-order-to-imprison-de-lima-again,en
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/netherlands/231128-99-104045,nl
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/netherlands/231129-99-116767,nl
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/belgium/231128-99-107041/,nl
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/netherlands/231128-99-104398/,nl
2023-11-28 00:00:00+00:00,https://factnameh.com/fa/fact-checks/2023-11-28-ahmadi-roshan-rocket-candy,fa
2023-11-29 00:00:00+00:00,https://youturn.in/factcheck/india-kerala-muslim-child-birth-high.html,ta
2023-11-29 00:00:00+00:00,https://youturn.in/factcheck/potassium-ferrocyanide-salt-brands-in-india.html,ta
2023-11-29 00:00:00+00:00,https://dpa-factchecking.com/belgium/231127-99-94424,fr
2023-11-29 00:00:00+00:00,https://en.youturn.in/factcheck/rahul-gandhi-showed-torn-kurta-not-sacred-thread.html,en
2023-11-29 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-unrelated-visuals-of-indian-women-s-hockey-win-shared-as-revenge-against-australia,en
2023-11-29 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-texts-warning-phone-users-of-cosmic-ray-radiation-a-hoax,en
2023-11-29 00:00:00+00:00,https://en.youturn.in/factcheck/muslims-childbirth-per-day.html,en
2023-11-29 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-rodrigo-dutertes-statement-on-ntf-elcac-needs-context,en
2023-11-29 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-vp-sara-echoes-marcos-claim-on-icc-jurisdiction-needs-context,en
2023-11-28 00:00:00+00:00,https://www.boatos.org/esporte/taylor-swift-cantou-hino-corinthians-durante-show-brasil.html,pt
2023-11-28 00:00:00+00:00,https://dpa-factchecking.com/austria/231127-99-94450,de
2023-11-28 00:00:00+00:00,https://www.boatos.org/politica/javier-milei-escreveu-lula-ladron-em-resposta-ao-presidente-brasileiro.html,pt
2023-10-17 00:00:00+00:00,https://www.stern.de/digital/webvideo/fake-or-no-fake/verschuettetes-baby-ueberlebt-dank-umarmung---stammt-der-clip-aus-gaza--33920814.html,de
2023-11-06 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%b5%d9%88%d8%b1-%d8%a7%d9%84%d9%85%d8%aa%d8%af%d8%a7%d9%88%d9%84%d8%a9-%d9%84%d8%a5%d8%ba%d9%84%d8%a7%d9%82-%d9%85%d8%b9%d8%a8%d8%b1-%d8%b1%d9%81%d8%ad-%d8%a8%d8%ad%d9%88%d8%a7%d8%ac/,ar
2023-11-06 00:00:00+00:00,https://tafnied.com/%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a-%d9%84%d9%85-%d9%8a%d9%82%d9%84-%d9%86%d8%b1%d9%81%d8%b6-%d8%b9%d8%b1%d8%b6-%d8%a3/,ar
2023-10-31 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d9%88%d9%82%d9%81-%d9%85%d8%a8%d9%8a%d8%b9%d8%a7%d8%aa-%d8%b4%d8%b1%d9%83%d8%a9-%d8%a8%d9%8a%d8%a8%d8%b3%d9%8a-%d8%af%d8%a7%d8%ae%d9%84-%d9%85%d8%b5/,ar
2023-11-06 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d9%84%d9%8a%d9%86-%d8%a8%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b9-%d8%a7%d9%84%d8%b2%d8%b1%d8%a7%d8%b9%d9%8a-%d9%88%d8%ad%d8%ac%d9%85-%d8%a7%d9%84%d8%a3%d8%b1%d8%a7%d8%b6/,ar
2023-11-04 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d9%85%d9%86%d8%b9-%d9%85%d8%b5%d8%b1-%d8%af%d8%ae%d9%88%d9%84-%d8%ac%d8%b1%d8%ad%d9%89-%d8%ba%d8%b2%d8%a9-%d9%84%d8%b9%d8%af%d9%85-%d8%ad%d9%8a%d8%a7/,ar
2023-11-28 00:00:00+00:00,https://www.fastcheck.cl/2023/11/28/video-daniel-stingo-y-su-llamado-a-votar-en-contra-podemos-hacer-un-nuevo-estallido-con-menos-violencia-en-la-medida-de-posible-y-un-nuevo-proceso-constitucional-enganoso/,es
2023-11-28 00:00:00+00:00,https://dpa-factchecking.com/germany/231127-99-92526/,de
2023-11-28 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-an-arabic-translation-of-mein-kampf-was-not-prominently-displayed-in-a-swedish-library,en
2023-11-28 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-de-lima-not-dead,sw
2023-11-28 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-no-tsunami-hitting-provinces-of-mindanao,en
2023-11-28 00:00:00+00:00,https://verafiles.org/articles/vera-files-fact-check-us-did-not-withdraw-support-for-israel,en
2023-11-22 00:00:00+00:00,https://tamil.factcrescendo.com/indian-fans-not-chanted-jai-shri-ram-towards-australian-cricketers/,en
2023-11-17 00:00:00+00:00,https://tamil.factcrescendo.com/old-video-reshared-as-israeli-army-founds-weapon-in-gaza-al-shifa-hospital/,en
2023-11-08 00:00:00+00:00,https://tamil.factcrescendo.com/this-person-is-not-israel-former-prime-minister-ariel-sharon/,en
2023-11-07 00:00:00+00:00,https://tamil.factcrescendo.com/2013-dated-egypt-students-protest-video-shared-on-palestine-and-israeli-conflict/,en
2023-11-06 00:00:00+00:00,https://tamil.factcrescendo.com/2019-dated-video-shared-as-israeli-army-hesitates-to-enter-gaza-in-the-fear-of-hamas/,en
2023-11-27 00:00:00+00:00,https://www.boatos.org/tecnologia/ultimos-investimentos-carlinhos-maia-criptomoedas-bitcoins-robo-investidor-deixaram-bancos-boquiabertos.html,pt
2023-11-27 00:00:00+00:00,https://www.boatos.org/entretenimento/xororo-dupla-chitaozinho-morreu.html,pt
2023-11-25 00:00:00+00:00,https://www.univision.com/noticias/sin-bases-remedio-miel-vinagre-manzana-agua-desinflama-prostata,es
2023-11-26 00:00:00+00:00,https://tahaqaq.ps/10324/,ar
2023-11-26 00:00:00+00:00,https://tahaqaq.ps/10339/,ar
2023-11-27 00:00:00+00:00,https://tahaqaq.ps/10343/,ar
2023-11-27 00:00:00+00:00,https://tahaqaq.ps/10355/,ar
2023-11-23 00:00:00+00:00,https://tahaqaq.ps/10316/,ar
2023-11-21 00:00:00+00:00,https://tahaqaq.ps/10302/,ar
2023-11-27 00:00:00+00:00,https://tahaqaq.ps/10351/,en
2023-11-27 00:00:00+00:00,https://www.fastcheck.cl/2023/11/27/cadena-de-whatsapp-alejandro-boric-yanez-pariente-del-presidente-boric-fue-detenido-portando-una-pistola-falso/,es
2023-11-27 00:00:00+00:00,https://dpa-factchecking.com/germany/231127-99-94266,de
2023-11-27 00:00:00+00:00,https://dpa-factchecking.com/belgium/231127-99-90456,fr
2023-11-27 00:00:00+00:00,https://dpa-factchecking.com/germany/231127-99-90282,de
2023-11-27 00:00:00+00:00,https://factly.in/old-unrelated-visuals-are-being-circulated-as-dead-bodies-of-palestinians-deceased-in-the-ongoing-conflict-with-israel/,en
2023-11-27 00:00:00+00:00,https://factly.in/ai-generated-photos-falsely-shared-as-real-photos-shot-during-the-construction-of-the-great-pyramids/,en
2023-11-18 00:00:00+00:00,https://www.univision.com/noticias/protesta-harvard-consul-israel-nueva-york-fue-2019,es
2023-11-21 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-image-does-not-show-an-israeli-vessel-seized-by-houthis,en
2023-11-23 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-video-of-syrian-journalist-shared-as-journalists-killed-in-gaza,en
2023-11-24 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-pro-modi-chants-were-not-raised-at-rajasthan-chief-minister-s-election-rally,en
2023-11-27 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-video-from-syria-shared-as-al-qassam-fighters-attacking-israeli-snipers,en
2023-11-27 00:00:00+00:00,https://dpa-factchecking.com/austria/231127-99-91676,de
2023-11-27 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-video-of-looting-during-george-floyd-protests-shared-as-visuals-from-black-friday-sales,en
2023-11-27 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-2022-video-of-altercation-between-israeli-politicians-omer-bar-lev-and-itamar-ben-gvir-shared-as-recent,en
2023-11-27 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-2019-photo-shared-as-drone-attack-on-israeli-ship-in-indian-ocean,en
2023-11-27 00:00:00+00:00,https://www.logicallyfacts.com/en/fact-check/false-no-australia-s-travis-head-did-not-dedicate-cricket-world-cup-victory-to-palestine,en
2023-11-27 00:00:00+00:00,https://en.youturn.in/factcheck/old-video-of-college-girls-thrashing-eve-teaser-is-shared-with-a-false-communal-spin.html,en
2023-11-04 00:00:00+00:00,https://tafnied.com/%d9%86%d8%b5%d9%8a%d8%a8-%d8%a7%d9%84%d9%81%d8%b1%d8%af-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82%d9%8a-%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d9%86%d9%81%d8%a7%d9%82-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a/,ar
2023-11-03 00:00:00+00:00,https://tafnied.com/%d9%85%d9%88%d8%a7%d8%b1%d8%af-%d8%ae%d8%b2%d9%8a%d9%86%d8%a9-%d8%aa%d9%88%d9%86%d8%b3-%d8%a7%d9%84%d9%85%d8%b5%d9%86%d9%81%d8%a9-%d9%83%d9%80%d8%a3%d8%ae%d8%b1%d9%89-%d9%81%d9%8a-2024-%d9%84/,ar
2023-11-02 00:00:00+00:00,https://tafnied.com/%d8%ac%d8%a7%d9%85%d8%b9%d8%a9-%d8%a7%d9%84%d9%82%d8%a7%d9%87%d8%b1%d8%a9-%d9%84%d9%85-%d8%aa%d8%ad%d8%aa%d9%84-%d8%a7%d9%84%d9%85%d8%b1%d8%aa%d8%a8%d8%a9-30-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%8b%d8%a7/,ar
2023-11-01 00:00:00+00:00,https://tafnied.com/%d9%85%d8%b4%d8%b1%d9%88%d8%b9%d8%a7%d8%aa-%d8%aa%d9%86%d9%85%d9%8a%d8%a9-%d8%b3%d9%8a%d9%86%d8%a7%d8%a1-%d9%81%d9%8a-%d9%85%d8%b5%d8%b1/,ar
2023-11-01 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%a3%d9%86-%d9%85%d8%b5%d8%b1-%d8%ae%d8%a7%d8%b6%d8%aa-5-%d8%ad%d8%b1%d9%88%d8%a8-%d9%85%d9%86-%d8%a3%d8%ac%d9%84-%d8%a7%d9%84%d9%82%d8%b6%d9%8a/,ar
2023-11-01 00:00:00+00:00,https://tafnied.com/%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d9%84%d8%a7-%d9%8a%d8%b7%d8%b1%d8%ad-40-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d8%b7%d9%86%d9%8b%d8%a7-%d9%86%d9%81%d8%a7%d9%8a%d8%a7%d8%aa-%d8%b3%d9%86%d9%88%d9%8a/,ar
2023-11-27 00:00:00+00:00,https://almushahid.net/118913/,ar
2023-11-27 00:00:00+00:00,https://en.youturn.in/factcheck/modi-waving-hand-at-clouds.html,en
2023-11-26 00:00:00+00:00,https://www.boatos.org/religiao/padre-fabio-de-melo-decidiu-deixar-batina-esta-namorando.html,pt
2023-11-26 00:00:00+00:00,https://www.boatos.org/tecnologia/governo-lg-lancaram-programa-da-ar-condicionado-populacao.html,pt
2023-11-25 00:00:00+00:00,https://factnameh.com/fa/fact-checks/2023-11-25-alhilal-persepolis-false-translation,fa
2023-11-08 00:00:00+00:00,https://martiverifica.info/enganoso-que-no-hubo-campos-de-concentracion-en-cuba-contra-los-lgbt,es
2023-11-10 00:00:00+00:00,https://martiverifica.info/los-cubanos-apoyaron-libremente-mediante-referendum-constitucional-un-sistema-socialista-perpetuo,es
2023-11-13 00:00:00+00:00,https://martiverifica.info/cuba-avanza-en-la-proteccion-de-los-derechos-de-las-mujeres-de-lo-que-dijo-diaz-canel-a-la-realidad,es
2023-11-15 00:00:00+00:00,https://martiverifica.info/gobierno-cubano-es-contrario-a-la-participacion-de-sus-ciudadanos-en-cualquier-conflicto-ejemplos-que-lo-desmienten,es
2023-11-09 00:00:00+00:00,https://martiverifica.info/nueva-ley-no-reconoce-todos-los-espacios-que-existen-en-la-comunicacion-como-afirmo-diaz-Canel,es
2023-11-21 00:00:00+00:00,https://martiverifica.info/cierto-que-recuperar-el-turismo-en-cuba-ha-sido-dificil-pero-el-regimen-sigue-construyendo-hoteles,es
2023-11-15 00:00:00+00:00,https://martiverifica.info/no-hay-nueva-regulacion-que-limite-derecho-a-viajar-de-medicos-cubanos-aunque-si-existen-leyes-anteriores,es
2023-11-15 00:00:00+00:00,https://martiverifica.info/10-desinformaciones-del-estado-cubano-en-su-examen-periodico-universal-de-ddhh-en-la-onu,es
2023-11-25 00:00:00+00:00,https://en.youturn.in/factcheck/is-it-status-of-allah-inside-kaaba.html,id
